generacion,optimal,avg,dominio
907,10.003787759705272,10.007528493917665,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
908,10.003787759705272,10.00756606494312,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
909,10.003787759705272,10.007647357154532,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
910,10.003787759705272,10.007641639639614,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
911,10.003787759705272,10.007485638131657,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
912,10.003787759705272,10.007472059096957,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
913,10.003787759705272,10.007431613712486,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
914,10.003787759705272,10.00752338424753,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
915,10.003787759705272,10.007347082746936,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
916,10.003787759705272,10.007199298115577,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
917,10.003787759705272,10.007312077479021,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
918,10.003787759705272,10.007126419169447,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
919,10.003787759705272,10.00732224164338,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
920,10.003787759705272,10.007543479761035,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
921,10.003787759705272,10.007509462280366,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
922,10.003787759705272,10.007425938387492,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
923,10.003787759705272,10.007624595250467,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
924,10.003787759705272,10.0077041028102,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
925,10.003787759705272,10.007729802503372,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
926,10.003787759705272,10.00790918850254,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
927,10.003787759705272,10.007738538328093,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
928,10.003787759705272,10.007664374973519,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
929,10.003787759705272,10.007559215068753,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
930,10.003787759705272,10.007395419845919,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
931,10.003787759705272,10.007429876708187,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
932,10.003787759705272,10.007353529459953,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
933,10.003787759705272,10.007355516238315,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
934,10.003787759705272,10.007492342479203,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
935,10.003787759705272,10.00740478646967,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
936,10.003787759705272,10.007280745775752,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
937,10.003787759705272,10.007197386816888,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
938,10.003787759705272,10.007239918506265,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
939,10.003787759705272,10.007426434434276,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
940,10.003787759705272,10.007561401503919,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
941,10.003787759705272,10.007357627138145,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
942,10.003787759705272,10.007520030154764,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
943,10.003787759705272,10.007505277948997,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
944,10.003787759705272,10.007399426999454,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
945,10.003787759705272,10.007251499338969,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
946,10.003787759705272,10.007374230857804,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
947,10.003787759705272,10.007323864693978,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
948,10.003787759705272,10.007519660094372,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
949,10.003787759705272,10.007686910984733,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
950,10.003787759705272,10.007502486172044,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
951,10.003787759705272,10.007337403954068,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
952,10.003787759705272,10.007477819743006,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
953,10.003787759705272,10.00749562715828,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
954,10.003787759705272,10.007479786097024,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
955,10.003787759705272,10.007551579426782,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
956,10.003787759705272,10.007518778946483,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
957,10.003787759705272,10.007278965478728,"[  28.82375998 -110.64731733  140.           16.78399521  -94.12369426
  140.           20.29258284 -104.03620342  140.           21.85130739
  -86.88249066   70.           32.63564127 -110.52105251   70.
   21.00567986 -102.81910498  300.           30.85612717  -89.68158319
  140.           19.80413164 -100.35427586   70.           27.97613519
  -98.71262002  140.           31.34519771 -116.15059041   70.
   22.21012609  -94.20006121  300.           29.75751078 -106.13503325
   70.           26.16739208 -102.24232983   70.           22.48021644
 -110.19574853  300.           27.04500538  -99.90208918  300.        ]"
